,Strahler order,major_minor,branch_length,branch_diameter,length_ratio,diameter_ratio,length_to_diameter_ratio,branching_angle
2415,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2416,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2417,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2418,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2419,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2420,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2421,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2422,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2423,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2424,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2425,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2426,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2427,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2428,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2429,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2430,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2431,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2432,1,2.0,21.744361823817307,0.6945948892316326,0.9835189940169157,0.6699689558627163,31.30509907418283,20.514127184962792
2433,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2434,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2435,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2436,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2437,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2438,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2439,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2440,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2441,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2442,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2443,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2444,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2445,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2446,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2447,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2448,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2449,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2450,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2451,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2452,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2453,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2454,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2455,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2456,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2457,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2458,2,1.0,17.608674830910747,1.5239271190343189,8.105162774506114,0.8614020176096827,11.554801152215862,22.207654298595607
2459,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2460,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2461,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2462,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2463,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2464,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2465,2,1.0,3.9708082142271666,1.3070570519102043,0.2255029553533865,0.8576900007780289,3.0379761988384604,26.56505117707637
2466,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2467,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2468,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2469,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2470,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2471,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2472,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2473,2,1.0,5.457187407646998,0.8691449857,1.3743266139357284,0.6649633116089189,6.278799852077428,71.06817681913437
2474,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2475,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2476,1,2.0,1.992797651016199,0.3358630711111111,0.36516936329211447,0.386429280082207,5.933363392478885,30.00000000000365
2477,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2478,1,1.0,1.2273472382458424,0.7020108378000001,0.2249047259263987,0.8077027991303524,1.748330897699771,61.87449429794874
2479,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2480,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2481,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2482,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2483,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2484,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2485,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2486,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2487,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2488,1,2.0,6.8398411514743955,0.7719579335000001,1.7225312285210999,0.5906076803394456,8.860380669271786,76.36697777463259
2489,1,2.0,1.2050853704198945,0.9459073508,0.06843702788494083,0.6207037980919993,1.2739993715036626,90.00000000000377
2490,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2491,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2492,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2493,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2494,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2495,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2496,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2497,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2498,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2499,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2500,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2501,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2502,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2503,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2504,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2505,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2506,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2507,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2508,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2509,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2510,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2511,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2512,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2513,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2514,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2515,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2516,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2517,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2518,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2519,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2520,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2521,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2522,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2523,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2524,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2525,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2526,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2527,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2528,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2529,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2530,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2531,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2532,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2533,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2534,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2535,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2536,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2537,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2538,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2539,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2540,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2541,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2542,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2543,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2544,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2545,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2546,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2547,2,2.0,44.53694965907923,0.9367831047599289,4.982580139983909,0.48276845969381155,47.54243477789108,97.93288986424133
2548,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2549,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2550,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2551,1,2.0,1.2879533629120834,0.8292554007499999,0.028918760103040047,0.8852160084190617,1.5531443771692355,36.31019159610864
2552,2,1.0,0.09999999999996537,0.9679377848,0.0022453266504653745,1.0332570900155753,0.10331242520987839,74.4986404330667
2553,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2554,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2555,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2556,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2557,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2558,1,1.0,2.939854492691378,0.5116022068888889,29.39854492692396,0.5285486473643537,5.746367887208632,122.90358927429459
2559,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2560,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2561,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2562,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2563,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2564,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2565,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2566,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2567,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2568,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2569,1,2.0,5.9990021515067875,0.4707751955768595,59.99002151508865,0.4863692718371701,12.742816970541476,1.9977744070462445e-11
2570,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2571,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2572,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2573,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2574,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2575,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2576,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2577,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2578,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2579,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2580,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2581,5,2.0,6.9036515574821475,3.327069057044444,0.33937683564598964,1.2576467238585927,2.0749949697812737,54.63179394457628
2582,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2583,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2584,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2585,1,1.0,2.052805791656188,4.3526188113,0.29735072440487903,1.3082442043347875,0.47162544680614354,101.09580328313736
2586,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2587,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2588,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2589,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2590,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2591,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2592,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2593,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2594,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2595,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2596,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2597,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2598,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2599,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2600,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2601,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2602,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2603,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2604,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2605,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2606,5,2.0,18.582666905486434,2.7497332643655326,2.6917156450844657,0.8264731561683364,6.75798890979855,39.23152048359154
2607,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2608,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2609,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2610,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2611,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2612,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2613,2,2.0,7.101686898525282,4.321648185726532,0.3821672602024926,1.5716608740679796,1.6432820519681857,101.11899644132059
2614,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2615,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2616,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2617,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2618,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2619,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2620,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2621,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2622,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2623,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2624,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2625,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2626,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2627,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2628,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2629,1,2.0,12.364142328822451,1.9203736096,1.74101484696403,0.44436139340138286,6.4384046245031525,14.763132623630263
2630,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2631,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2632,2,1.0,1.6066974013872342,2.568850451311111,0.22624165558761494,0.5944145244852341,0.625453848653274,66.13895379942224
2633,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2634,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2635,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2636,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2637,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2638,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2639,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2640,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2641,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2642,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2643,1,2.0,7.765030620255383,0.25679204061322314,4.832914158914429,0.09996379527743995,30.238595408613044,64.2871657022531
2644,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2645,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2646,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2647,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2648,2,1.0,4.37330885968573,1.17571763788,2.7219243996472415,0.4576823992536925,3.719693163378479,45.56175932885016
2649,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2650,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2651,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2652,1,1.0,2.0346398354148763,0.31121638874999996,0.4652403707798235,0.26470334264200635,6.537701448137109,60.00000000000044
2653,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2654,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2655,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2656,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2657,1,2.0,2.046103611497087,0.30698145336000005,0.46786167571163084,0.2611013422521541,6.665235274319984,76.36697777463417
2658,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2659,5,1.0,0.7854030855591616,8.6823298636,0.042265358871996755,3.1575171221574254,0.09045994541763538,22.591665534992693
2660,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2661,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2662,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2663,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2664,5,1.0,4.149218009457738,9.1961900294,5.282915340858044,1.0591845937522277,0.45118880712477527,9.446232772414
2665,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2666,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2667,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2668,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2669,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2670,5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2671,5,1.0,5.189836968112173,8.580348840253063,1.25079881468808,0.9330330074543797,0.6048515118365639,11.309932474017797
2672,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2673,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2674,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2675,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2676,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2677,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2678,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2679,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2680,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2681,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2682,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2683,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2684,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2685,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2686,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2687,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2688,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2689,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2690,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2691,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2692,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2693,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2694,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2695,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2696,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2697,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2698,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2699,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2700,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2701,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2702,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2703,3,2.0,26.71465552287336,1.85997801871875,5.147494167353573,0.21677184148889372,14.362887762123023,46.13711959313885
2704,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2705,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2706,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2707,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2708,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2709,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2710,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2711,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2712,3,1.0,5.024137248009489,1.286135219293827,0.18806670532239397,0.691478719829057,3.9063833822761436,42.40191417329663
2713,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2714,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2715,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2716,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2717,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2718,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2719,2,1.0,5.650503532541715,1.7435662371265308,1.1246714119484666,1.3556632389585472,3.2407736581628113,32.51251731616627
2720,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2721,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2722,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2723,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2724,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2725,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2726,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2727,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2728,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2729,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2730,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2731,2,2.0,9.877473200313101,1.0616520249833334,1.7480695558241703,0.6088968703207857,9.303870729647189,51.340191745910666
2732,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2733,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2734,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2735,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2736,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2737,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2738,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2739,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2740,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2741,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2742,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2743,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2744,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2745,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2746,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2747,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2748,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2749,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2750,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2751,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2752,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2753,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2754,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2755,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2756,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2757,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2758,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2759,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2760,1,1.0,23.483194146402166,0.7415127660508919,2.3774495430327045,0.6984517983305619,31.669305265596,43.4415128932542
2761,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2762,1,2.0,1.6020606387636487,0.45458348619999994,0.16219336729892272,0.42818501307632917,3.5242385335106547,58.46520809481139
2763,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2764,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2765,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2766,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2767,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2768,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2769,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2770,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2771,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2772,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2773,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2774,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2775,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2776,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2777,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2778,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2779,1,1.0,13.6268502578606,1.1603897573307957,2.4116169788024107,0.6655266273354582,11.743338970180131,44.99999999999986
2780,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2781,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2782,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2783,2,2.0,3.9271512323210547,1.6689125301166667,0.78165683747532,1.297618248128692,2.353119867849829,82.76217579016142
2784,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2785,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2786,2,1.0,1.1338201930017324,1.3426818704666665,0.28871314750249977,0.804525010290866,0.8444444048445061,49.994799115139735
2787,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2788,1,2.0,1.5009702650254317,0.6500937203,1.323816839997961,0.48417554046071354,2.3088521210953648,83.65980825409147
2789,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2790,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2791,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2792,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2793,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2794,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2795,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2796,2,1.0,5.788686873311973,1.2246591036999999,5.105471669177732,0.9120992326159537,4.726774051507811,30.000000000002224
